,Date,STD_A,STD_B,STD_C,STD_D,STD_E,STD_F,STD_G,STD_Sum,STD_Total
292,2023-02-20,61015.986938046386,175312.3475920761,4698.7628195206935,3330.5447793908425,23688.24807398163,13808.221964191038,206693.4246292064,488547.53679641313,293290.6164816111
293,2023-02-21,68276.75879300685,175359.0965524258,7287.6700346971875,8006.355651540836,21363.961525082115,21225.886279001563,207844.1693960026,509363.89823175693,299787.53370407154
294,2023-02-22,62006.843095499986,19507.964672014365,7826.385086999879,8955.052459014954,29968.013245203645,33797.84048398402,200583.30244609126,362645.4014888081,227421.57030412965
295,2023-02-23,68462.06644862054,23647.682941004066,8870.626825877223,15790.362220675788,30240.909502443705,10515.131221777678,206157.3430363906,363684.1221967896,242626.68433666127
296,2023-02-24,71616.24409704754,22370.69012879761,6160.546179826114,3407.165425440239,35394.38728839835,9651.507620132934,177809.7196669359,326410.26040657866,206924.9737139221
297,2023-02-27,78640.25916578033,16879.284639766254,4096.79359775138,1449.4869042411883,33808.08707620151,5708.489985208909,187078.8907627598,327661.2921317094,234360.40227024007
298,2023-02-28,92624.7099650967,227392.597561674,4202.11137534152,2246.789521780708,31472.616013511666,1737.6321306986197,182637.18462844155,542313.6411965447,343521.54977749934
299,2023-03-01,79763.775858776,11244.755539841852,4729.7731176547695,2975.504189984349,28726.36590668027,30451.085320701237,183649.68761518365,341540.94754882215,227585.210955559
300,2023-03-02,73186.19677296825,15276.839533426419,6478.898448800417,468.16009843669553,20155.40609481773,20375.612901749995,172805.51176177186,308746.62561197137,204029.90774196666
301,2023-03-03,67733.43700184209,17767.91931644284,17396.723798178617,2701.2527307498844,34477.63337812324,6189.508695835211,161620.26468188575,307886.7396030576,188232.17266413508
302,2023-03-06,73533.74697813159,15314.255287481039,4205.3182193502835,1120.7040937729962,33076.63581247177,23122.59754547451,169656.5706817647,320029.82861844683,211069.15217808908
303,2023-03-07,83952.24465856634,15454.519769998227,5899.070303629671,3558.851696908955,35046.78260795171,31956.97081909308,173227.67107237453,349096.11092852254,240693.82905453508
304,2023-03-08,78038.46480284834,20890.40897132981,7924.45231702772,333.1978336910174,23258.729722704284,25208.77957594404,170305.68417966008,325959.7174032053,210029.7064822942
305,2023-03-09,77993.9432194245,24622.833688590224,5748.146706878343,372.1612044079639,34148.36421073164,38732.253882446304,174858.81693311335,356476.5198455923,207636.62768651271
306,2023-03-10,77842.1743099515,23903.461643379153,7215.500316129363,9491.594337368157,34994.59064590994,39641.6232781562,169809.3711679037,362898.315698798,227839.5329785425
307,2023-03-13,75519.86601725362,12016.099599862457,5935.584022295866,911.167065605023,21598.241036878288,3117.6960368951068,180980.42429610307,300079.07807489345,212894.7969216606
308,2023-03-14,93766.54674273275,22233.142682243626,8639.24461648202,1204.4637809400515,25736.908459781,1989.015649670006,180937.54461472906,334506.8665465785,247654.0493569741
309,2023-03-15,78742.75394123816,22246.615509398354,4525.126598705139,19523.982894300672,30965.83065897227,22953.40624078856,172675.47335640687,351633.18919981003,222324.05128432685
310,2023-03-16,68964.2769332716,15180.471454992154,7519.457346120459,2403.067588307029,34996.59888402195,5852.004929389165,187708.62022736514,322624.49736346747,227579.20000344192
311,2023-03-17,71840.02950359283,24146.30933627667,6969.348345454042,5310.386522075747,34369.15221948141,21603.334691690256,193429.40350616165,357667.9641247326,232766.627000134
312,2023-03-20,74802.91359531455,18365.111637322818,6444.599348777838,1051.5008480366469,33450.689461524846,10503.398400148668,198035.09367143566,342653.30696256104,242118.8293145876
313,2023-03-21,67560.15866284337,107641.08633198624,7227.761544476385,5842.814002611024,29725.09681489505,1901.8135808781742,199688.65797446272,419587.38891215296,266074.89846025134
314,2023-03-22,92519.71794651003,15967.891601626003,6761.208998382991,532.5574583946594,26335.984589132113,2138.8578813196923,219382.91329283468,363639.1317682002,271158.5114075343
315,2023-03-23,81446.16775466372,22767.347224925736,6241.406843802496,4764.034284047178,26200.496547767878,5035.818515927366,223435.98213079496,369891.25330192933,250160.30381716366
316,2023-03-24,76117.02066745097,14438.08815588355,9492.119199769124,450.8043824031676,30151.316505828006,2756.0220151537546,225696.56685414576,359101.9377806343,259177.80232856085
317,2023-03-27,78536.62665155981,18206.78351635999,11941.448370020351,11675.999864690704,29345.999463792166,3017.859540807766,231486.35853019837,384211.07593742915,259786.4493434759
318,2023-03-28,88961.76748678008,15491.493234500313,6154.654153760833,47690.1234229941,33101.58933239816,43235.443037657555,246971.58223547458,481606.6529035656,313913.31193963677
319,2023-03-29,71321.17856322788,16284.788160616448,8427.560824965783,10156.024282748756,34998.02227953618,6030.780839853413,237532.01573887139,384750.37068981986,284976.5055632286
320,2023-03-30,73052.90697540602,17333.799154906945,8446.790641297608,951.2636647560918,22986.940606080672,6707.727663035312,234313.0108679143,363792.4395733969,283235.29582677747
321,2023-03-31,71947.25860453113,17539.596234940815,7426.413691128196,6115.5882297145645,23672.233413020473,16141.52255826828,202867.40832112936,345710.02105273283,260704.45156128381
322,2023-04-03,73522.72614383338,22866.26892062745,13922.115719158748,1585.7345858056663,25750.182732483096,2104.2068762596487,186834.40869823773,326585.6436764057,216438.72596643885
323,2023-04-04,91094.76750839494,11945.604210633794,8680.927659651266,6018.109249875605,26297.253342940232,13920.272753852534,154622.1560767764,312579.09080212476,213115.3197675559
324,2023-04-05,93947.3640638626,18541.766255259412,24825.955745809588,921.8607148783059,33377.123967085376,875.5400995888876,152023.06311525643,324512.67396174057,233507.11222696814
325,2023-04-06,83882.78885844881,19374.92995149972,12768.412840964096,389.28513689369515,27320.454811445896,2571.3774609550383,148532.62346986882,294839.87253007607,232383.77525594685
326,2023-04-10,82815.57275711055,16612.177641281596,8974.926543918476,5389.450979201224,27054.40322493056,14711.846804210041,155012.472937054,310570.85088770645,232028.98518018055
327,2023-04-11,76799.3454599541,20795.176784360883,7778.327090507973,2565.732192059245,25477.79531330857,10300.547549588691,155622.84421353828,299339.7686033178,223748.33580787867
328,2023-04-12,84686.2306058832,21741.191861704225,24703.586558053383,951.5120393471772,27075.381046975686,16318.09486664089,153239.80497819296,328715.8019567975,192756.9677993661
329,2023-04-13,94624.09400085981,19265.454176737967,21831.119125230496,6667.415855209424,27134.323641642117,4306.771827706635,153733.08273032765,327562.2613577141,223114.02802488607
330,2023-04-14,95121.51968879729,22058.221990316193,31179.100086398103,6381.216677043637,33076.153630190915,26241.312443923758,136150.87682783304,350208.4013445029,217256.46736467857
331,2023-04-17,85403.39956502589,10384.243467685412,11603.271925415536,538.1553562836756,29909.675795962998,1841.2481008403608,129774.18556341052,269454.1797746244,200364.20231559686
332,2023-04-18,79857.07338427608,14300.634359465446,13764.37214439811,586.1055955154532,27336.294601338905,1961.7355936220877,123397.68451778068,261203.90019639675,185931.3032831362
333,2023-04-19,80768.98170460301,15462.334692596633,12110.928566481038,8365.828099644305,34192.87389489861,3825.5707884313924,115514.2698386414,270240.7875852964,191372.17219138506
334,2023-04-20,98845.2892868239,356692.31788491714,20849.848096369307,948.0119147659886,34770.70721078347,3739.7859148974135,121022.86973852022,636868.8300470774,421358.1280013392
335,2023-04-21,99371.6257291396,16764.233366407716,13248.113196257087,2055.2777950447135,19260.989184614693,4650.710925136386,119948.87834518799,275299.82854178816,198293.67335893714
336,2023-04-24,115829.30413475064,15696.930527460076,6852.564182328637,6416.471473022736,29302.743594460917,16877.98703666304,123298.27183253797,314274.27278122405,230062.574495811
337,2023-04-25,111122.88895140238,13866.942815758843,9517.71060557215,5498.2908923089335,27595.620453765965,5983.0769141837445,118929.94940290847,292514.4800359005,209646.71389415793
338,2023-04-26,114380.24814576244,16358.357475533736,19714.508052204543,2564.716940556257,34678.93943564083,9706.071672650975,118254.55726728565,315657.3989896344,228701.656092784
339,2023-04-27,94350.68883693767,21781.23636990481,8312.541272278031,642.8888215149547,25922.69959221999,13779.058313244506,118436.92185806343,283226.0350641634,219589.5305550008
340,2023-04-28,91845.33000725994,94278.58034081369,9297.392073911156,3480.016426604424,34194.61856781773,21482.9501922107,121529.22958746809,376108.11719608575,230086.8589419798
341,2023-05-01,86468.49857536222,10878.838940445812,12334.135120148983,2815.1287351946858,34893.76049816454,1074.2300098171788,124562.41057805973,273027.00245719316,208302.92230197755
